date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:23	148742/148742	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:16%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Ddate-asc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexb5e4.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=date-asc)
18:52:24	148911/148911	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:17%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Ddate-asc&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index4797.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=date-asc)
18:52:27	148771/148771	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:20%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Ddate-asc&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index42df.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=date-asc)
18:52:27	143018/143018	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:21%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=grid%26sort%3Ddate-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/index8c88.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=date-asc)
18:52:27	148881/148881	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:21%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Ddate-asc&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index07e7.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=date-asc)
18:52:29	148760/148760	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:22%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index2776.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:31	148787/148787	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:24%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index131e.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:31	148760/148760	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:24%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index6b14.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:32	148764/148764	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:25%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index535e.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:33	148795/148795	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:26%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexd34f.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:35	148935/148935	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:29%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index199a.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:35	148777/148777	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:29%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index81ba.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:36	148924/148924	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:29%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dviews-desc&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index620b.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:37	143024/143024	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:31%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=grid%26sort%3Dviews-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/index7ecd.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=views-desc)
18:52:40	148706/148706	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:33%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Drand&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexd6f6.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=rand)
18:52:40	148697/148697	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:33%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Drand&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index9c4f.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=rand)
18:52:40	148706/148706	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:34%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Drand&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexb94c.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=rand)
18:52:40	148692/148692	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:35%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Drand&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexaf22.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=rand)
18:52:44	142952/142952	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:38%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=grid%26sort%3Drand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/index2a96.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=rand)
18:52:45	148658/148658	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:38%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Drand&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexd62d.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=rand)
18:52:45	148748/148748	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:39%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-asc&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index1772.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:45	148757/148757	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:39%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-asc&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index5d86.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:49	148752/148752	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:42%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-asc&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index5e8b.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:49	148765/148765	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:43%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-asc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index449b.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:49	148905/148905	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:43%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-asc&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index09df.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:50	148783/148783	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:43%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-asc&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexd21a.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:53	143030/143030	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:47%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=grid%26sort%3Dprice-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/index3dbb.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:53	148739/148739	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:47%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-asc&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index84b5.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-asc)
18:52:54	148760/148760	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:47%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexfa9a.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:52:54	148787/148787	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:47%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexa86e.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:52:58	148760/148760	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:51%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexae2b.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:52:58	148764/148764	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:51%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index2e31.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:52:58	148766/148766	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:52%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexf2ee.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:52:58	148917/148917	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:52%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index67e3.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:53:02	148748/148748	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:55%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index1e64.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:53:02	148795/148795	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:55%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort%3Dprice-desc&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexdbdf.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:53:02	143024/143024	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:56%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=grid%26sort%3Dprice-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/index9ce4.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=grid%26sort=price-desc)
18:53:03	148766/148766	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:52:56%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexd7fd.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:06	148757/148757	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:00%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index38af.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:06	148931/148931	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:00%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index6f97.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:07	148752/148752	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:00%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexb96e.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:07	148783/148783	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:01%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index45d0.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:10	148905/148905	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:04%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index031a.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:11	148783/148783	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:04%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index2116.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:11	148901/148901	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:04%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-desc&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexa46e.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:11	143030/143030	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:05%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=list%26sort%3Ddate-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/indexcf43.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-desc)
18:53:15	148754/148754	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:08%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexde20.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:15	148763/148763	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:08%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexeebb.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:16	148754/148754	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:09%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index37dd.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:16	148722/148722	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:09%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index1ec6.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:20	148911/148911	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:13%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index382f.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:20	148760/148760	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:13%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index9548.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:20	148771/148771	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:14%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index3a75.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:20	148735/148735	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:14%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Ddate-asc&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexa092.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:24	143000/143000	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:18%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=list%26sort%3Ddate-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/index8d73.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=date-asc)
18:53:24	148760/148760	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:18%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index03a5.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:25	148769/148769	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:18%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexb530.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:25	148760/148760	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:18%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index6297.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:28	148728/148728	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:22%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index517f.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:28	148777/148777	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:22%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index74f7.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:29	148917/148917	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:23%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index595a.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:29	148777/148777	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:23%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index1c4c.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:32	143042/143042	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:26%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/page/2/?view=list%26sort%3Dviews-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/page/2/index5e45.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:32	148730/148730	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:26%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dviews-desc&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index49ff.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=views-desc)
18:53:34	148766/148766	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:27%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dprice-asc&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexef52.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=price-asc)
18:53:34	148757/148757	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:27%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dprice-asc&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/indexa272.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=price-asc)
18:53:37	148748/148748	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:31%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dprice-asc&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index48f5.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=price-asc)
18:53:38	148752/148752	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:31%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dprice-asc&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index81ba-2.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=price-asc)
18:53:38	148754/148754	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:53:32%20GMT	https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort%3Dprice-asc&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-list-view/index724e.html	(from https://directorist.com/theme/demo/direo/listing-list-view/?view=list%26sort=price-asc)
